150605_NS500577_0052_AHCF7FBGXX,"""""",2000-01-01,"""""",0,0
150608_NS500577_0053_AHCF3YBGXX,TANGO-071,2015-06-08,Shilatifard,0,0
150608_NS500577_0054_AHCFCMBGXX,TANGO-072,2015-06-08,Shilatifard,0,0
150609_NS500577_0055_AHCHF5BGXX,CX3CR1_STIA_Sasha_20150520_2,2015-06-09,Misharin,0,0
150611_NS500577_0056_AHCHYMBGXX,TANGO-073,2015-06-11,Shilatifard,0,0
150616_NS500577_0057_AHFWGMBGXX,TANGO-074,2015-06-16,Shilatifard,0,0
150617_NS500577_0058_AHFW5JBGXX,TANGO-066,2015-06-17,Shilatifard,0,0
150618_NS500577_0059_AHFV5LBGXX,TANGO-067,2015-06-18,Shilatifard,1,0
150618_NS500577_0059_AHFV5LBGXX,TANGO-077,2015-06-18,Shilatifard,1,0
150618_NS500577_0059_AHFV5LBGXX,TANGO-078,2015-06-18,Shilatifard,1,0
150619_NS500577_0060_AHFVCHBGXX,TANGO-068,2015-06-19,Shilatifard,1,0
150619_NS500577_0060_AHFVCHBGXX,TANGO-075,2015-06-19,Shilatifard,1,0
150619_NS500577_0060_AHFVCHBGXX,TANGO-079,2015-06-19,Shilatifard,1,0
150622_NS500577_0061_AHFV5JBGXX,TANGO-076,2015-06-22,Shilatifard,0,0
150623_NB501015_0001_AHHK5MBGXX,"""""",2000-01-01,"""""",0,0
150623_NS500577_0062_AHFWFCBGXX,TANGO-081,2015-06-23,Shilatifard,0,0
150624_NS500577_0063_AHFW5LBGXX,TANGO-070,2015-06-24,Shilatifard,0,0
150625_NB501015_0002_AHFWFWBGXX,TANGO-080,2015-06-25,Shilatifard,1,0
150625_NB501015_0002_AHFWFWBGXX,TANGO-082,2015-06-25,Shilatifard,1,0
150702_NS500577_0064_AHCVWWBGXX,TANGO-083,2015-07-02,Shilatifard,1,0
150702_NS500577_0064_AHCVWWBGXX,TANGO-089,2015-07-02,Shilatifard,1,0
150706_NS500577_0065_AHCW22BGXX,TANGO-084,2015-07-06,Shilatifard,1,0
150706_NS500577_0065_AHCW22BGXX,TANGO-088,2015-07-06,Shilatifard,1,0
150708_NS500577_0066_AHCN3YBGXX,TANGO-050,2015-07-08,Shilatifard,1,0
150708_NS500577_0066_AHCN3YBGXX,TANGO-086,2015-07-08,Shilatifard,1,0
150708_NS500577_0066_AHCN3YBGXX,TANGO-090,2015-07-08,Shilatifard,1,0
150708_NS500577_0066_AHCN3YBGXX,TANGO-092,2015-07-08,Shilatifard,1,0
150709_NS500577_0067_AHCVWVBGXX,TANGO-085,2015-07-09,Shilatifard,0,0
150710_NS500577_0068_AHCTKNBGXX,TANGO-091,2015-07-10,Shilatifard,1,0
150710_NS500577_0068_AHCTKNBGXX,TANGO-095,2015-07-10,Shilatifard,1,0
150716_NB501015_0003_AHFWF7BGXX,TANGO-099,2015-07-16,Shilatifard,1,1
150716_NB501015_0003_AHFWF7BGXX,TANGO-101,2015-07-16,Shilatifard,1,0
150716_NS500577_0069_AHCTN7BGXX,TANGO-100,2015-07-16,Shilatifard,0,0
150720_NS500577_0070_AHCTL3BGXX,TANGO-96,2015-07-20,Shilatifard,0,0
150723_NB501015_0004_AHFYLNBGXX,TANGO-093,2015-07-23,Shilatifard,1,0
150723_NB501015_0004_AHFYLNBGXX,TANGO-098,2015-07-23,Shilatifard,1,0
150724_NS500577_0071_AHCVWYBGXX,TANGO-087,2015-07-24,Shilatifard,0,1
150727_NS500577_0072_AHCN5KBGXX,TANGO-062,2015-07-27,Shilatifard,0,0
150729_NS500577_0073_AHCW3JBGXX,TANGO-102,2015-07-29,Shilatifard,1,0
150729_NS500577_0073_AHCW3JBGXX,TANGO-104,2015-07-29,Shilatifard,1,0
150729_NS500577_0073_AHCW3JBGXX,TANGO-107,2015-07-29,Shilatifard,1,0
150729_NS500577_0073_AHCW3JBGXX,TANGO-108,2015-07-29,Shilatifard,1,0
150807_NB501015_0005_AHHKH2BGXX,TANGO-111,2015-08-07,Shilatifard,1,0
150807_NB501015_0005_AHHKH2BGXX,TANGO-112,2015-08-07,Shilatifard,1,0
150810_NB501015_0006_AHHJWMBGXX,TANGO-097,2015-08-10,Shilatifard,1,0
150810_NB501015_0006_AHHJWMBGXX,TANGO-114,2015-08-10,Shilatifard,1,0
150810_NS500577_0074_AHHKFTBGXX,TANGO-127,2015-08-10,Shilatifard,0,0
150811_NB501015_0007_AHHKGMBGXX,TANGO-103,2015-08-11,Shilatifard,0,0
150811_NS500577_0075_AHHKFMBGXX,TANGO-105,2015-08-11,Shilatifard,1,0
150811_NS500577_0075_AHHKFMBGXX,TANGO-109,2015-08-11,Shilatifard,1,0
150813_NS500577_0076_AHHKLWBGXX,TANGO-125,2015-08-13,Shilatifard,0,0
150814_NS500577_0077_AHHKFJBGXX,TANGO-124,2015-08-14,Shilatifard,1,0
150814_NS500577_0077_AHHKFJBGXX,TANGO-128,2015-08-14,Shilatifard,1,0
150818_NS500577_0078_AHHKGGBGXX,TANGO-087,2015-08-18,Shilatifard,0,1
150819_NS500577_0079_AHHKLTBGXX,TANGO-106,2015-08-19,Shilatifard,1,0
150819_NS500577_0079_AHHKLTBGXX,TANGO-117,2015-08-19,Shilatifard,1,0
150820_NS500577_0080_AHHKGTBGXX,TANGO-094,2015-08-20,Shilatifard,0,0
150826_NB501015_0008_AHJTL2BGXX,TANGO-129,2015-08-26,Shilatifard,0,0
150827_NB501015_0009_AHJW3WBGXX,TANGO-113,2015-08-27,Shilatifard,1,0
150827_NB501015_0009_AHJW3WBGXX,TANGO-116,2015-08-27,Shilatifard,1,0
150827_NS500577_0081_AHCHNHBGXX,Casp8_Bleo_Macrophage_RNA_1,2015-08-27,Misharin,0,0
150828_NB501015_0010_AHJT22BGXX,TANGO-121,2015-08-28,Shilatifard,0,0
150829_NB501015_0011_AHJWF5BGXX,TANGO-110,2015-08-29,Shilatifard,0,0
150831_NB501015_0012_AHJW3TBGXX,TANGO-130,2015-08-31,Shilatifard,0,0
150901_NB501015_0013_AHJNMWBGXX,TANGO-123,2015-09-01,Shilatifard,1,0
150901_NB501015_0013_AHJNMWBGXX,TANGO-126,2015-09-01,Shilatifard,1,0
150901_NB501015_0013_AHJNMWBGXX,TANGO-145,2015-09-01,Shilatifard,1,0
150902_NB501015_0014_AHJWVHBGXX,TANGO-119,2015-09-02,Shilatifard,0,0
150902_NS500577_0082_AHCHJMBGXX,Casp8_Bleo_Macrophage_RNA_2,2015-09-02,Misharin,0,0
150903_NB501015_0015_AHJWCJBGXX,TANGO-135,2015-09-03,Shilatifard,0,0
150903_NS500577_0083_AHJWFCBGXX,TANGO-141,2015-09-03,Shilatifard,1,0
150903_NS500577_0083_AHJWFCBGXX,TANGO-142,2015-09-03,Shilatifard,1,0
150909_NS500577_0084_AHJY22BGXX,TANGO-134,2015-09-09,Shilatifard,1,0
150909_NS500577_0084_AHJY22BGXX,TANGO-138,2015-09-09,Shilatifard,1,0
150914_NS500577_0085_AHLH5HBGXX,TANGO-139,2015-09-14,Shilatifard,1,0
150914_NS500577_0085_AHLH5HBGXX,TANGO-148,2015-09-14,Shilatifard,1,0
150914_NS500577_0085_AHLH5HBGXX,TANGO-149,2015-09-14,Shilatifard,1,0
150915_NB501015_0016_AHLH7NBGXX,TANGO-143,2015-09-15,Shilatifard,1,1
150915_NB501015_0016_AHLH7NBGXX,TANGO-144,2015-09-15,Shilatifard,1,1
150915_NS500577_0086_AHLH55BGXX,TANGO-131,2015-09-15,Shilatifard,0,0
150916_NB501015_0017_AHLHF2BGXX,TANGO-118,2015-09-16,Shilatifard,0,0
150916_NS500577_0087_AHLHGYBGXX,TANGO-147,2015-09-16,Shilatifard,0,0
150917_NB501015_0018_AHLH57BGXX,TANGO-120,2015-09-17,Shilatifard,0,0
150917_NS500577_0088_AHLHGHBGXX,TANGO-143,2015-09-17,Shilatifard,1,1
150917_NS500577_0088_AHLHGHBGXX,TANGO-144,2015-09-17,Shilatifard,1,1
150923_NS500577_0089_AHLHH7BGXX,TANGO-153,2015-09-23,Shilatifard,1,0
150923_NS500577_0089_AHLHH7BGXX,TANGO-154,2015-09-23,Shilatifard,1,0
150923_NS500577_0089_AHLHH7BGXX,TANGO-156,2015-09-23,Shilatifard,1,0
150925_NS500577_0090_AHLH5CBGXX,TANGO-152,2015-09-25,Shilatifard,0,0
150928_NS500577_0091_AHLHCCBGXX,TANGO-151,2015-09-28,Shilatifard,0,0
151008_NS500577_0092_AHLFGWBGXX,TANGO-160,2015-10-08,Shilatifard,0,0
151009_NB501015_0019_AHLHCGBGXX,TANGO-115,2015-10-09,Shilatifard,0,0
151009_NS500577_0093_AHLHJ5BGXX,TANGO-157,2015-10-09,Shilatifard,1,0
151009_NS500577_0093_AHLHJ5BGXX,TANGO-158,2015-10-09,Shilatifard,1,0
151012_NB501015_0020_AHLHF5BGXX,TANGO-162,2015-10-12,Shilatifard,0,0
151012_NS500577_0094_AHLFH3BGXX,TANGO-164,2015-10-12,Shilatifard,0,0
151013_NS500577_0095_AHLGVGBGXX,TANGO-163,2015-10-13,Shilatifard,0,0
151014_NB501015_0021_AHLH3YBGXX,TANGO-166,2015-10-14,Shilatifard,1,0
151014_NB501015_0021_AHLH3YBGXX,TANGO-171,2015-10-14,Shilatifard,1,0
151014_NS500577_0096_AHLH53BGXX,TANGO-161,2015-10-14,Shilatifard,1,0
151014_NS500577_0096_AHLH53BGXX,TANGO-172,2015-10-14,Shilatifard,1,0
151020_NB501015_0022_AHLGKWBGXX,TANGO-146,2015-10-20,Shilatifard,0,0
151021_NB501015_0023_AHLHFVBGXX,TANGO-173,2015-10-21,Shilatifard,0,0
151022_NB501015_0024_AHJHHJBGXX,TANGO-137,2015-10-22,Shilatifard,0,0
151026_NB501015_0025_AHJGT2BGXX,TANGO-132,2015-10-26,Shilatifard,0,0
151027_NB501015_0026_AHJHJCBGXX,TANGO-159,2015-10-27,Shilatifard,1,0
151027_NB501015_0026_AHJHJCBGXX,TANGO-177,2015-10-27,Shilatifard,1,0
151028_NB501015_0027_AHJNNWBGXX,TANGO-133,2015-10-28,Shilatifard,0,0
151029_NB501015_0028_AHJHJHBGXX,TANGO-178,2015-10-29,Shilatifard,0,1
151029_NS500577_0097_AHJHJ5BGXX,TANGO-150,2015-10-29,Shilatifard,0,0
151102_NB501015_0029_AHJNCVBGXX,TANGO-179,2015-11-02,Shilatifard,0,0
151102_NS500577_0098_AHJT2GBGXX,TANGO-155,2015-11-02,Shilatifard,0,0
151103_NB501015_0030_AHJNMFBGXX,TANGO-168,2015-11-03,Shilatifard,0,0
151103_NS500577_0099_AHJT2FBGXX,TANGO-167,2015-11-03,Shilatifard,0,0
151104_NB501015_0031_AHJNNTBGXX_incomplete,"""""",2000-01-01,"""""",0,0
151104_NS500577_0100_AHJNMCBGXX,TANGO-169,2015-11-04,Shilatifard,0,0
151105_NB501015_0032_AHJT2HBGXX,TANGO-174,2015-11-05,Shilatifard,0,0
151105_NS500577_0101_AHJHF3BGXX,TANGO-170,2015-11-05,Shilatifard,0,0
151106_NS500577_0102_AHJNTNBGXX,TANGO-175,2015-11-06,Shilatifard,0,0
151110_NB501015_0033_AHNTY7BGXX,TANGO-193,2015-11-10,Shilatifard,0,0
151110_NS500577_0103_AHNNWKBGXX,TANGO-099,2015-11-10,Shilatifard,1,1
151110_NS500577_0103_AHNNWKBGXX,TANGO-178,2015-11-10,Shilatifard,1,1
151110_NS500577_0103_AHNNWKBGXX,TANGO-183,2015-11-10,Shilatifard,1,0
151111_NB501015_0034_AHNNJNBGXX,TANGO-184,2015-11-11,Shilatifard,0,0
151111_NS500577_0104_AHNT33BGXX,TANGO-180,2015-11-11,Shilatifard,0,0
151116_NS500577_0105_AHJGTWBGXX,TANGO-188,2015-11-16,Shilatifard,1,1
151116_NS500577_0105_AHJGTWBGXX,TANGO-189,2015-11-16,Shilatifard,1,1
151119_NS500505_0027_AHJHCHBGXX,TANGO-205,2015-11-19,Shilatifard,0,0
151120_NS500577_0106_AHHGJ3BGXX,TANGO-185,2015-11-20,Shilatifard,1,0
151120_NS500577_0106_AHHGJ3BGXX,TANGO-203,2015-11-20,Shilatifard,1,1
151123_NB501015_0035_AHJT2TBGXX,TANGO-188,2015-11-23,Shilatifard,1,1
151123_NB501015_0035_AHJT2TBGXX,TANGO-189,2015-11-23,Shilatifard,1,1
151123_NB501015_0035_AHJT2TBGXX,TANGO-209,2015-11-23,Shilatifard,1,1
151123_NS500577_0107_AHHGJ7BGXX,TANGO-181,2015-11-23,Shilatifard,0,0
151124_NB501015_0036_AHKNKTBGXX,TANGO-178,2015-11-24,Shilatifard,1,1
151124_NB501015_0036_AHKNKTBGXX,TANGO-202,2015-11-24,Shilatifard,1,0
151124_NB501015_0036_AHKNKTBGXX,TANGO-203,2015-11-24,Shilatifard,1,1
151124_NS500577_0108_AHKNKMBGXX,TANGO-199,2015-11-24,Shilatifard,1,0
151124_NS500577_0108_AHKNKMBGXX,TANGO-200,2015-11-24,Shilatifard,1,0
151124_NS500577_0108_AHKNKMBGXX,TANGO-209,2015-11-24,Shilatifard,1,1
151125_NB501015_0037_AHKLWYBGXX,TANGO-140,2015-11-25,Shilatifard,1,0
151125_NB501015_0037_AHKLWYBGXX,TANGO-213,2015-11-25,Shilatifard,1,0
151125_NS500577_0109_AHKM7YBGXX,TANGO-204,2015-11-25,Shilatifard,0,0
151130_NB501015_0038_AHKMK3BGXX,TANGO-196,2015-11-30,Shilatifard,1,0
151130_NB501015_0038_AHKMK3BGXX,TANGO-197,2015-11-30,Shilatifard,1,0
151130_NS500577_0110_AHKMGJBGXX,TANGO-201,2015-11-30,Shilatifard,0,0
151201_NB501015_0039_AHKM23BGXX,TANGO-195,2015-12-01,Shilatifard,0,0
151201_NS500577_0111_AHKMKLBGXX,TANGO-210,2015-12-01,Shilatifard,0,0
151202_NB501015_0040_AHNH35BGXX,Gottardi_1,2015-12-02,Misharin,0,0
151202_NS500577_0112_AHKMKYBGXX,TANGO-176,2015-12-02,Shilatifard,0,0
151203_NB501015_0041_AHKMGVBGXX,TANGO-182,2015-12-03,Shilatifard,1,0
151203_NB501015_0041_AHKMGVBGXX,TANGO-215,2015-12-03,Shilatifard,1,0
151203_NS500577_0113_AHKNKCBGXX,TANGO-217,2015-12-03,Shilatifard,1,0
151203_NS500577_0113_AHKNKCBGXX,TANGO-219,2015-12-03,Shilatifard,1,0
151204_NB501015_0042_AHKNKNBGXX,TANGO-211,2015-12-04,Shilatifard,0,0
151204_NS500577_0114_AHKLWVBGXX,TANGO-220,2015-12-04,Shilatifard,1,0
151204_NS500577_0114_AHKLWVBGXX,TANGO-221,2015-12-04,Shilatifard,1,0
151207_NB501015_0043_AHTJ27BGXX,TANGO-208,2015-12-07,Shilatifard,0,0
151207_NS500577_0115_AHTFLCBGXX,TANGO-190,2015-12-07,Shilatifard,0,0
151208_NB501015_0044_AHVCLLBGXX,"""""",2000-01-01,"""""",0,0
151208_NS500577_0116_AHTJ2VBGXX,TANGO-198,2015-12-08,Shilatifard,0,0
151210_NB501015_0045_AHTLVVBGXX,TANGO-228,2015-12-10,Shilatifard,1,0
151210_NB501015_0045_AHTLVVBGXX,TANGO-229,2015-12-10,Shilatifard,1,0
151210_NS500577_0117_AHTFLFBGXX,TANGO-218,2015-12-10,Shilatifard,0,0
151211_NB501015_0046_AHTGMLBGXX,TANGO-186,2015-12-11,Shilatifard,0,0
151211_NS500577_0118_AHTL75BGXX,TANGO-216,2015-12-11,Shilatifard,0,0
151214_NB501015_0047_AHTFLKBGXX,TANGO-214,2015-12-14,Shilatifard,0,0
151214_NS500577_0119_AHTLJVBGXX,TANGO-194,2015-12-14,Shilatifard,0,0
151216_NB501015_0048_AHTH53BGXX,TANGO-165,2015-12-16,Shilatifard,1,0
151216_NB501015_0048_AHTH53BGXX,TANGO-207,2015-12-16,Shilatifard,1,0
151216_NB501015_0048_AHTH53BGXX,TANGO-227,2015-12-16,Shilatifard,1,0
151216_NS500577_0120_AHTGWMBGXX,TANGO-212,2015-12-16,Shilatifard,0,0
151221_NB501015_0049_AHTFMJBGXX,TANGO-223,2015-12-21,Shilatifard,0,0
151221_NS500577_0121_AHTJ3LBGXX,TANGO-225,2015-12-21,Shilatifard,1,0
151221_NS500577_0121_AHTJ3LBGXX,TANGO-230,2015-12-21,Shilatifard,1,0
151222_NB501015_0050_AHTFLJBGXX,TANGO-231,2015-12-22,Shilatifard,0,0
151222_NS500577_0122_AHTFLVBGXX,TANGO-232,2015-12-22,Shilatifard,0,0
151223_NS500577_0123_AHTFMGBGXX,PLDI-001,2015-12-23,Panos,1,0
151223_NS500577_0123_AHTFMGBGXX,TANGO-233,2015-12-23,Shilatifard,1,0
160108_NB501015_0051_AHKMHVBGXX,TANGO-237,2016-01-08,Shilatifard,0,0
160108_NS500577_0124_AHTFLGBGXX,TANGO-234,2016-01-08,Shilatifard,0,0
160111_NB501015_0052_AHKNKKBGXX,TANGO-238,2016-01-11,Shilatifard,1,0
160111_NB501015_0052_AHKNKKBGXX,TANGO-241,2016-01-11,Shilatifard,1,1
160111_NS500577_0125_AHKMCMBGXX,TANGO-226,2016-01-11,Shilatifard,0,0
160112_NB501015_0053_AHTHTGBGXX,TANGO-242,2016-01-12,Shilatifard,0,0
160112_NS500577_0126_AHTJ7TBGXX,TANGO-241,2016-01-12,Shilatifard,0,1
160113_NS500577_0127_AHTLHGBGXX,TANGO-239,2016-01-13,Shilatifard,0,0
160115_NB501015_0054_AHTLWLBGXX,TANGO-247,2016-01-15,Shilatifard,0,0
160115_NS500577_0128_AHTLT3BGXX,PLDI-002,2016-01-15,Panos,0,0
160119_NB501015_0055_AHTFLHBGXX,TANGO-240,2016-01-19,Shilatifard,1,0
160119_NB501015_0055_AHTFLHBGXX,TANGO-245,2016-01-19,Shilatifard,1,0
160119_NS500577_0129_AHTHT2BGXX,TANGO-244,2016-01-19,Shilatifard,0,0
160121_NB501015_0056_AHKLYFBGXX,TANGO-248,2016-01-21,Shilatifard,0,0
160121_NS500577_0130_AHKNJGBGXX,TANGO-246,2016-01-21,Shilatifard,0,0
160201_NB501015_0057_AHTHLVBGXX,TANGO-253,2016-02-01,Shilatifard,1,1
160201_NB501015_0057_AHTHLVBGXX,TANGO-259,2016-02-01,Shilatifard,1,0
160201_NS500577_0131_AHTYCTBGXX,Misharin_1,2016-02-01,Misharin,0,0
160203_NB501015_0058_AHTFMTBGXX,TANGO-243,2016-02-03,Shilatifard,1,0
160203_NB501015_0058_AHTFMTBGXX,TANGO-261,2016-02-03,Shilatifard,1,0
160203_NS500577_0132_AHTLWGBGXX,TANGO-252,2016-02-03,Shilatifard,0,0
160204_NS500577_0133_AHTHTWBGXX,TANGO-250,2016-02-04,Shilatifard,0,0
160205_NB501015_0059_AHTLJYBGXX,TANGO-258,2016-02-05,Shilatifard,1,0
160205_NB501015_0059_AHTLJYBGXX,TANGO-269,2016-02-05,Shilatifard,1,0
160205_NS500577_0134_AHTFMKBGXX,TANGO-235,2016-02-05,Shilatifard,0,1
160208_NB501015_0060_AHKN23BGXX,TANGO-249,2016-02-08,Shilatifard,0,0
160208_NS500577_0135_AHKNKVBGXX,TANGO-236,2016-02-08,Shilatifard,0,0
160210_NB501015_0061_AHTNL7BGXX,TANGO-253,2016-02-10,Shilatifard,1,1
160210_NB501015_0061_AHTNL7BGXX,TANGO-260,2016-02-10,Shilatifard,1,0
160210_NB501015_0061_AHTNL7BGXX,TANGO-262,2016-02-10,Shilatifard,1,0
160210_NS500577_0136_AHV2TNBGXX,TANGO-254,2016-02-10,Shilatifard,0,0
160211_NB501015_0062_AHTTCMBGXX,TANGO-263,2016-02-11,Shilatifard,0,0
160211_NS500577_0137_AHV3G7BGXX,TANGO-251,2016-02-11,Shilatifard,0,0
160212_NB501015_0063_AHV77WBGXX,TANGO-265,2016-02-12,Shilatifard,1,0
160212_NB501015_0063_AHV77WBGXX,TANGO-271,2016-02-12,Shilatifard,1,0
160212_NS500577_0138_AHV2T5BGXX,TANGO-270,2016-02-12,Shilatifard,0,0
160215_NB501015_0064_AHV5VGBGXX,TANGO-274,2016-02-15,Shilatifard,0,0
160215_NS500577_0139_AHV7C3BGXX,TANGO-268,2016-02-15,Shilatifard,0,0
160216_NB501015_0065_AHV7CFBGXX,TANGO-279,2016-02-16,Shilatifard,0,0
160216_NS500577_0140_AHV52LBGXX,TANGO-278,2016-02-16,Shilatifard,0,0
160224_NB501015_0066_AHN7G5BGXX,TANGO-286,2016-02-24,Shilatifard,1,0
160224_NB501015_0066_AHN7G5BGXX,TANGO-287,2016-02-24,Shilatifard,1,0
160224_NS500577_0141_AHY7LNBGXX,TANGO-266,2016-02-24,Shilatifard,0,0
160225_NB501015_0067_AHYKGCBGXX,TANGO-255,2016-02-25,Shilatifard,0,0
160225_NS500577_0142_AHYVVNBGXX,TANGO-256,2016-02-25,Shilatifard,0,0
160226_NB501015_0068_AHYV5YBGXX,"""""",2000-01-01,"""""",0,0
160226_NS500577_0143_AHYVCFBGXX,TANGO-264,2015-02-26,Shilatifard,1,1
160226_NS500577_0143_AHYVCFBGXX,TANGO-284,2015-02-26,Shilatifard,1,0
160229_NS500577_0144_AHYW5FBGXX,TANGO-257,2016-02-29,Shilatifard,0,0
160301_NB501015_0069_AHYVKNBGXX,TANGO-267,2016-03-01,Shilatifard,0,0
160301_NS500577_0145_AHYV3KBGXX,TANGO-273,2016-03-01,Shilatifard,0,0
160302_NB501015_0070_AHYV53BGXX,TANGO-264,2016-03-02,Shilatifard,1,1
160302_NB501015_0070_AHYV53BGXX,TANGO-295,2016-03-02,Shilatifard,1,0
160302_NS500577_0146_AHYW3YBGXX,TANGO-292,2016-03-02,Shilatifard,1,0
160302_NS500577_0146_AHYW3YBGXX,TANGO-293,2016-03-02,Shilatifard,1,0
160303_NB501015_0071_AHYV27BGXX,TANGO-281,2016-03-03,Shilatifard,1,0
160303_NB501015_0071_AHYV27BGXX,TANGO-296,2016-03-03,Shilatifard,1,0
160303_NS500577_0147_AHYJVJBGXX,TANGO-282,2016-03-03,Shilatifard,0,0
160304_NB501015_0072_AHYK72BGXX,TANGO-235,2016-03-04,Shilatifard,1,1
160304_NB501015_0072_AHYK72BGXX,TANGO-272,2016-03-04,Shilatifard,1,0
160304_NS500577_0148_AHYVFVBGXX,TANGO-275,2016-03-04,Shilatifard,0,0
160307_NB501015_0073_AHYVV5BGXX,TANGO-277,2016-03-07,Shilatifard,0,0
160307_NS500577_0149_AHYJJTBGXX,TANGO-276,2016-03-07,Shilatifard,0,0
160308_NS500577_0150_AHYVFWBGXX,TANGO-280,2016-03-08,Shilatifard,0,0
160309_NS500577_0151_AHYFFMBGXX,Misharin_2,2016-03-09,Misharin,0,0
160310_NS500577_0152_AHTW3VBGXX,PLDI-003,2016-03-10,Panos,0,0
160311_NB501015_0074_AHYVG3BGXX,TANGO-291,2016-03-11,Shilatifard,1,1
160311_NB501015_0074_AHYVG3BGXX,TANGO-299,2016-03-11,Shilatifard,1,1
160311_NS500577_0153_AHYVL3BGXX,TANGO-298,2016-03-11,Shilatifard,0,0
160315_NB501015_0075_AHYV3TBGXX,TANGO-290,2016-03-15,Shilatifard,0,0
160316_NB501015_0076_AHYJKYBGXX,TANGO-301,2016-03-16,Shilatifard,0,0
160316_NS500577_0154_AHYWGLBGXX,TANGO-291,2016-03-16,Shilatifard,1,1
160316_NS500577_0154_AHYWGLBGXX,TANGO-299,2016-03-16,Shilatifard,1,1
160317_NB501015_0077_AH35YVBGXY,TANGO-288,2016-03-17,Shilatifard,0,0
160317_NS500577_0155_AH35VKBGXY,TANGO-289,2016-03-17,Shilatifard,0,0
160321_NB501015_0078_AH35GCBGXY,TANGO-285,2016-03-21,Shilatifard,1,0
160321_NB501015_0078_AH35GCBGXY,TANGO-303,2016-03-21,Shilatifard,1,0
160321_NS500577_0156_AH35VNBGXY,TANGO-297,2016-03-21,Shilatifard,0,0
160322_NB501015_0079_AH35KLBGXY,TANGO-300,2016-03-22,Shilatifard,0,0
160322_NS500577_0157_AH35LLBGXY,TANGO-302,2016-03-22,Shilatifard,0,0
160323_NS500577_0158_AHTWG2BGXX,PLDI-004,2016-03-23,Panos,0,0
160324_NB501015_0081_AH35YWBGXY,TANGO-316,2016-03-24,Shilatifard,1,0
160324_NB501015_0081_AH35YWBGXY,TANGO-317,2016-03-24,Shilatifard,1,0
160324_NB501015_0081_AH35YWBGXY,TANGO-318,2016-03-24,Shilatifard,1,0
160324_NS500577_0159_AH3WGJBGXY,TANGO-313,2016-03-24,Shilatifard,1,0
160324_NS500577_0159_AH3WGJBGXY,TANGO-314,2016-03-24,Shilatifard,1,0
160328_NB501015_0082_AH35NJBGXY,TANGO-308,2016-03-28,Shilatifard,0,0
160328_NS500577_0160_AH35KHBGXY,TANGO-315,2016-03-28,Shilatifard,0,0
160329_NB501015_0083_AH35TGBGXY,TANGO-309,2016-03-29,Shilatifard,0,0
160329_NS500577_0161_AH37NVBGXY,TANGO-310,2016-03-29,Shilatifard,0,0
160331_NB501015_0084_AH35YKBGXY,TANGO-304,2016-03-31,Shilatifard,0,0
160331_NS500577_0162_AH35KVBGXY,TANGO-320,2016-03-31,Shilatifard,0,0
160401_NS500577_0163_AHW7HFBGXX,TANGO-322,2016-04-01,Shilatifard,0,0
160403_NB501015_0085_AH35GKBGXY,TANGO-307,2016-04-03,Shilatifard,1,0
160403_NB501015_0085_AH35GKBGXY,TANGO-324,2016-04-03,Shilatifard,1,0
160403_NS500577_0164_AH35NYBGXY,TANGO-305,2016-04-03,Shilatifard,1,0
160403_NS500577_0164_AH35NYBGXY,TANGO-312,2016-04-03,Shilatifard,1,0
160404_NB501015_0086_AH35FNBGXY,TANGO-306,2016-04-04,Shilatifard,0,0
160404_NS500577_0165_AH5C3FBGXY,TANGO-326,2016-04-04,Shilatifard,0,0
160405_NB501015_0087_AHWKLHBGXX,"""""",2000-01-01,"""""",0,0
160405_NS500577_0166_AH3733BGXY,TANGO-311,2016-04-05,Shilatifard,0,0
160408_NS500577_0167_AH3C2YBGXY,TANGO-338,2016-04-08,Shilatifard,1,0
160408_NS500577_0167_AH3C2YBGXY,TANGO-339,2016-04-08,Shilatifard,1,0
160418_NB501015_0088_AH5HLCBGXY,TANGO-319,2016-04-18,Shilatifard,1,0
160418_NB501015_0088_AH5HLCBGXY,TANGO-327,2016-04-18,Shilatifard,1,0
160418_NS500577_0168_AH37TKBGXY,TANGO-344,2016-04-18,Shilatifard,0,0
160419_NB501015_0089_AH5HJWBGXY,TANGO-323,2016-04-19,Shilatifard,0,0
160419_NS500577_0169_AH5LH3BGXY,TANGO-328,2016-04-19,Shilatifard,0,0
160420_NB501015_0090_AH5L3HBGXY,TANGO-329,2016-04-20,Shilatifard,0,0
160420_NS500577_0170_AH5LKNBGXY,TANGO-354,2016-04-20,Shilatifard,0,0
